source_id,ra_deg,dec_deg,gmag
3076699100935106944,129.03235805190,-00.21181207545,10.532013
3076704357975071488,128.99734272774,-00.10942663429,10.827886
3076704357975071616,128.99208234898,-00.10954527727,11.424804
3076705530502104832,128.97854735900,-00.07248661968,9.983177
3076712711686647936,129.12169304950,+00.06197604403,9.444531
3076714154796406784,129.18227439536,+00.08706136882,11.876027
3076717934367650176,129.01213384921,-00.00297902166,11.560190
3076718411108058368,128.89134238105,-00.01306999238,11.117229
3076719652354592640,128.78630838330,-00.02305319939,11.355465
3076723187112520960,128.79610904029,+00.08801635056,10.218009
3076733946005824000,128.29766377507,-00.20994212530,11.713633
3076736351187495552,128.36862255027,-00.12974993473,11.454286
3076738378411940480,128.17138468867,-00.15796798109,11.755243
3076740817953344640,128.26980768707,-00.05035605090,10.453160
3076744666244137344,128.62412977862,+00.03261504257,10.744608
3076747449382834816,128.41091445157,+00.00695153362,11.061384
3076749437952636416,128.42641253289,+00.07351084438,11.741878
3076751022795654912,128.16354967816,-00.07729038658,10.862284
3076751125874868608,128.16344991388,-00.05883196931,10.771740
3076752809502038144,128.22753005638,-00.02395627312,9.638296
3076756176756422272,127.99780690299,+00.01643412231,10.678928
3076756692152486272,128.07132519403,+00.05656850868,11.662431
3076765110288363520,128.21517202261,+00.16765683423,11.576516
3076766411663379072,128.34137654143,+00.21924489745,11.720863
3076767167577621248,128.26427840474,+00.25079029639,11.351911
3076769164737462656,128.60924908084,+00.06704503014,11.031555
3076770161169981824,128.79893351485,+00.10853280123,8.815957
3076776272908287616,128.69568214255,+00.27761348694,9.145035
3076783870705435392,128.91313087704,+00.36406848994,11.660700
3076784557900213760,128.78920454921,+00.36248494620,6.678671
3076786580829801472,128.46035176309,+00.21467413374,11.230474
3076786963081942656,128.43572975251,+00.24270661288,11.456827
3076792323201120384,128.46137891398,+00.32909037246,10.518685
3076796686887857920,128.74997678916,+00.41603379725,11.610587
3076798606738222464,128.60036800225,+00.38956556287,11.626652
3076799160789031168,128.64143857697,+00.43240584213,11.129590
3076801703409657472,128.69252439256,+00.53200482058,11.087243
3076804550972170624,127.21490210578,-00.50051646966,11.218514
3076805895298047616,127.43253380343,-00.45386729807,11.378613
3076807574629146112,127.18454541264,-00.48085365964,11.793643
3076807578925243392,127.19351954946,-00.48166645944,11.785183
3076807578925245184,127.18184829689,-00.48777259237,11.737784
3076809434351113728,127.17841304328,-00.39365420808,11.972171
3076816203219557760,127.37380333049,-00.35354348105,10.663726
3076817611968702976,127.28316308683,-00.30017695602,7.726119
3076822216173687040,127.09720305204,-00.36540327544,8.332827
3076822628490543104,127.09548521612,-00.32476012968,9.704120
3076824037239797504,127.16693428036,-00.29902222411,10.133597
3076824037239798016,127.16666464352,-00.30058610360,11.252743
3076826511140225280,126.97260250308,-00.28233912091,11.478413
3076827232695480832,127.07987316744,-00.27653783315,11.563058
3076832902052252928,127.33663496579,-00.14179151983,10.729356
3076833825469248000,127.17067004663,-00.20694655745,11.929377
3076834035923651200,127.16203359963,-00.19866836699,11.521247
3076838605768952704,127.62897336444,-00.24056802033,11.677668
3076840907871410560,127.74007452098,-00.17553477438,10.148672
3076843038175208448,127.51856699474,-00.16626154062,10.153033
3076843106894679424,127.57911069829,-00.17646992122,8.777394
3076843484851802240,127.54952266177,-00.14031469867,11.673947
3076844099031014528,127.49429467807,-00.12955868216,10.913959
3076846680307286912,127.59750580150,-00.04181761038,11.232788
3076849326007291136,127.92390018059,-00.03713577604,11.621570
3076850318143677696,127.81975138825,-00.01478399021,10.977479
3076855128507885184,127.73541204813,+00.08629532108,11.682037
3076857400545689088,127.44318786699,-00.06491927709,11.673301
3076859530849450240,127.47979210972,+00.01921613838,6.848918
3076860660424902272,127.35094727872,-00.01440432426,8.193010
3076861180116909696,127.38848163481,+00.01789625360,11.860275
3076865062767293952,127.61915692003,+00.06740399507,10.624171
3076866849473666176,127.70305512128,+00.10150477567,9.530018
3076867914625564160,127.65336769683,+00.12459361617,9.096525
3076870044929377280,127.48800290400,+00.12496778059,11.650447
3076870148008590208,127.48470531183,+00.14829455005,10.295235
3076876298401857024,127.06232608583,-00.14855168586,11.718047
3076882139557372544,127.08991768413,-00.13474922650,11.689811
3076886125286990336,127.19837046207,+00.02426627096,10.754326
3076911070456216576,127.31647442301,+00.10852707774,11.433760
3076911237960625408,127.35626550126,+00.14627427407,11.875481
3076911620212823040,127.36824801390,+00.14621032436,10.802371
3076919385513897984,127.44847393297,+00.27351192988,7.343402
3076945430195572096,127.95943184498,+00.09259191100,9.461575
3076949583428410880,127.81457409212,+00.15797539147,11.475080
3076954569885809024,128.13731618518,+00.27236303185,11.626937
3076956219153226752,128.19050698712,+00.31471455314,10.619358
3076962816223139968,127.74711456024,+00.22779433005,11.761813
3076963636561616512,127.90116353560,+00.24752322958,11.720554
3076964529914812544,127.91701750504,+00.32310166392,8.138503
3076967725370267392,127.68385198275,+00.34382796008,11.835790
3076976865060882688,128.00241671555,+00.48067254188,10.255133
3076982637496121600,128.38052678146,+00.46788239448,11.928372
3076983328986772096,128.24521302872,+00.38404912060,10.606532
3076987654017918464,128.32802512344,+00.58821409400,10.891426
3076988036270873088,128.46660949643,+00.48002864616,11.613687
3076988238133474816,128.53938223000,+00.50003121582,11.656743
3076989307581186816,128.45074112754,+00.55495262651,8.475573
3076991884561546368,128.55022657780,+00.62556242420,11.255581
3076996484470684160,128.15007223952,+00.46151315611,11.768536
3076997450839231616,128.18556979749,+00.53160175774,11.546408
3077003601232391424,128.14722006591,+00.65638044307,11.641065
3077003635592121856,128.19291272973,+00.64628598872,10.834895
3077005491017968384,128.33387877788,+00.63747873263,11.057806
3077006173916894336,128.33511660485,+00.67358010373,10.670183
3077010262725759360,128.28650899496,+00.72247239277,9.953036
3077011160374817152,128.16573973251,+00.75085468977,11.634925
3077014493269655168,127.62475282052,+00.34682153969,11.691176
3077014665068335872,127.66999589615,+00.35428529314,11.684682
3077017546991111040,127.68918345913,+00.44901525530,11.077569
3077019058819388160,127.58377510645,+00.42451415025,11.911243
3077026274364651776,127.83775801497,+00.58891853762,8.154101
3077051052031108480,127.98333023041,+00.70178967113,11.909349
3078211410459641728,129.42618082842,+00.09991847119,9.807466
3078212720425741440,129.49917622865,+00.11496875476,10.370286
3078213265885513216,129.54646883968,+00.14561616883,11.100831
3078216117744347520,129.22433166574,+00.14126731746,9.034379
3078216328198292608,129.22769737209,+00.16897548223,9.973314
3078216362558897920,129.24083143407,+00.17594766963,10.659096
3078216976738004352,129.37722329278,+00.16798612596,10.361028
3078217599509463296,129.42116742971,+00.21752702533,10.885923
3078218870818914048,129.34978021420,+00.25642355471,11.446170
3078219588077372032,129.56188330608,+00.21285254791,10.852570
3078219970330525184,129.57172629949,+00.21439691075,11.997069
3078222822188805632,129.57294726757,+00.30070804209,9.188449
3078225669751060736,129.45457932096,+00.34933784140,11.268946
3078226945357474304,129.50275327615,+00.36283215241,11.358007
3078229625417037184,129.21656365194,+00.23943829723,11.728216
3078231957583922560,129.31087083417,+00.33556105048,10.278548
3078233022735813248,129.17978038355,+00.28870249218,11.681016
3078233404988258176,129.15613528361,+00.32026005099,11.031877
3078235393557758336,129.22478910273,+00.37302341781,9.395362
3078235393557850880,129.22824184779,+00.37891034067,9.924699
3078235702795404032,129.14904743691,+00.35796620845,9.445043
3078237077184939776,129.34050376751,+00.32870816748,11.783372
3078237455142070528,129.44578161717,+00.37260895408,11.592852
3078239108704792448,129.50018435380,+00.40703475168,11.166410
3078242510318798592,129.22003469589,+00.43900657823,11.871792
3078242712182028928,129.22606693442,+00.46554739789,10.587139
3078243472390791040,129.39454177201,+00.48052382005,11.457523
3078245671414805504,129.74703936867,+00.31909925005,11.873010
3078249794583389952,129.81318670437,+00.49559561508,11.224299
3078249863302866944,129.80615240253,+00.50491044134,10.682194
3078250511841897344,129.69523762209,+00.42879918799,10.873632
3078253054462534016,129.74463338225,+00.52554032566,11.958458
3078254055190954880,129.70308643450,+00.54536127172,11.696091
3078258311502501632,130.01489769987,+00.62024302883,11.918434
3078258762475100032,129.82531839920,+00.53393781514,10.759617
3078260583541227904,129.83126287584,+00.63696974993,9.110624
3078260892778874112,129.81464184234,+00.65545983723,11.245822
3078266699575579520,129.56537584768,+00.58608390560,8.876161
3078268280122654464,129.52200833351,+00.59868515173,11.789033
3078270754023688448,129.58491567795,+00.69106046037,6.969462
3078272021038110208,129.73017389035,+00.62755183040,11.371311
3078272265852285056,129.69492265879,+00.63762565146,11.969023
3078273743321024256,129.76491176403,+00.70866026511,11.425198
3078283123529561088,129.12343557730,+00.41047020271,11.370873
3078288071332820864,129.07950768125,+00.51775954066,11.935639
3078289235267775872,129.00631550104,+00.55156422650,11.752951
3078296489467766784,129.17493309705,+00.64554443720,11.475650
3078300505261776000,128.93401562795,+00.52877180828,11.949965
3078301162392207104,128.97605575965,+00.58658805277,10.421370
3078303258336264704,128.80650830318,+00.56817719267,11.027715
3078303395775214848,128.82603566028,+00.59477649338,11.181370
3078308992117332992,129.04069933972,+00.72140872028,11.090287
3078311225500325376,129.08459227836,+00.76912965440,9.946837
3078315146805636608,128.94274276054,+00.81885797891,8.648537
3078315726628252928,129.00254676290,+00.86981615165,11.908854
3078315730922165120,129.00413756603,+00.87124612210,11.640279
3078316624274424064,129.44972518522,+00.67386276653,11.625658
3078321950033882624,129.28945831149,+00.75220780171,9.145822
3078323320128249856,129.39778872530,+00.80644168740,10.897593
3078323736740267776,129.35249085659,+00.80807684886,10.802097
3078326107562201344,129.48786652284,+00.82219325169,11.378518
3078327447591977856,129.68276304377,+00.86172071028,11.119635
3078327894268573824,129.69529712809,+00.90702320818,11.090577
3078328650182820864,129.64090094121,+00.92465336261,10.942637
3078332464113788544,129.50170196587,+00.95221389203,10.610497
3078335620914563968,129.18631354418,+00.87327421495,9.217216
3078347990420373120,129.24864150558,+01.04069280215,11.973736
3078351774286759808,130.13687461805,+00.65933502969,11.755425
3078355141541084416,130.17377091288,+00.78257905726,9.970785
3078355175900821888,130.18279407625,+00.78914842652,10.915089
3078355240324443776,130.16227630543,+00.78546288290,10.988317
3078355244619703168,130.16230222005,+00.78529303196,9.814393
3078367167449498880,130.31875773175,+00.95807264676,6.977162
3078379021559169408,130.04659404119,+00.98314018618,11.493803
3078429354280095872,129.69551346295,+01.11840649395,11.930784
3078440525491600128,129.48316665776,+01.12509635706,10.962272
3078492747997396736,128.69399544552,+00.68513297247,9.811316
3078493473848824576,128.67075259346,+00.68736261511,11.540190
3078495123115288704,128.71562419049,+00.72178369586,10.782301
3078496252690710016,128.60157254063,+00.69118396884,11.944447
3078497906254110080,128.60183656808,+00.76776906630,9.247138
3078503914913007872,128.88435836372,+00.86659301656,11.684729
3078504189790914176,128.87603630350,+00.88363443980,11.976858
3078509554205428608,128.52471251755,+00.77716534047,11.693869
3078510859875494400,128.41219620104,+00.81944185082,10.347500
3078511680213233792,128.57957103109,+00.83940377861,8.678935
3078511684509191936,128.57125188277,+00.84124763429,11.632800
3078513810517012864,128.40228344566,+00.83029293753,11.856202
3078514261489588736,128.41941980501,+00.88204203310,11.265454
3078516460512824576,128.50036718939,+00.95249963183,10.886849
3078520480602172416,128.74612905232,+00.98658418739,11.269746
3078521507099047808,128.71415004080,+01.01584795184,11.809986
3078529100601226880,129.03578528776,+01.02369443755,10.647120
3078532094193702656,129.01206641997,+01.03484300587,10.854490
3078537454312863232,129.19642373399,+01.12714397279,11.981088
5761574833742880640,130.41812365559,-04.66698080087,10.528513
5761579334868609920,130.34033363227,-04.57963099036,8.404345
5761597820407774976,129.95308146213,-04.70436719784,11.518715
5761605272175814912,129.41337928433,-04.75477365701,11.448210
5761606444702140544,129.61193902471,-04.72574848221,11.922076
5761610980187571712,129.88700282996,-04.62622944587,11.294202
5761613041771896064,129.68534418179,-04.64889164724,8.337336
5761615236499653376,129.78339150157,-04.57883344053,9.381369
5761617199300205568,130.05025378501,-04.74160869536,8.220861
5761618363236131584,130.03618746213,-04.69054094406,11.378899
5761619771985403264,130.24425449811,-04.63840331897,11.966148
5761627747739844608,130.26855550826,-04.49706380262,11.599116
5761632832981115264,130.31423899963,-04.42757878135,10.965838
5761634860205730816,129.90544536349,-04.57756464491,11.950409
5761636161580318464,129.89814735154,-04.53904437516,10.257869
5761636509473168128,129.89696388620,-04.50817405035,10.373884
5761638227460078464,129.94066404002,-04.46562893359,10.865650
5761638949014603904,129.81383543872,-04.52290616482,11.726767
5761639086453553792,129.83620733276,-04.51347944528,11.460790
5761639460115200256,129.84140653538,-04.50144979108,10.008757
5761639464410673152,129.84172650084,-04.49720411858,10.368977
5761643999896100224,130.13174677071,-04.41255700352,11.717485
5761645065047988224,130.11384877982,-04.36406764928,10.817614
5761648363582874624,130.06358403600,-04.33501792395,10.643849
5761648947699385728,129.96130256699,-04.33140631677,10.346283
5761649287000368640,129.98759630925,-04.32731889558,11.935437
5761650008554873856,130.10328761075,-04.29497113909,9.348208
5761659942814852352,130.74199482076,-04.55938888955,9.652099
5761665990128781312,130.92646646162,-04.48295294965,9.005558
5761668047417438720,130.98649399010,-04.42001644716,11.785075
5761669804059778176,130.64367031288,-04.59144734323,11.974955
5761673819853485056,130.66345732672,-04.43768678605,10.586924
5761676882165866880,130.65415313680,-04.41034793610,6.440734
5761677466281304192,130.58631975600,-04.41110173926,9.860310
5761679596585193088,130.72657194205,-04.43374468091,10.312830
5761692584566250112,131.09226479868,-04.32227098820,9.853713
5761698082124366592,131.30885909630,-04.20770018222,10.198607
5761699387794522496,131.33932814469,-04.20320771983,11.817884
5761699662672327936,131.33010775898,-04.18165644856,11.314254
5761703820200672384,131.26394028008,-04.11890803231,11.975921
5761704984136179968,130.99557517441,-04.29814706927,11.693329
5761705636971207808,130.97689469465,-04.27291013089,11.929681
5761708149527730560,131.01677532588,-04.20217127520,7.454981
5761716151051143040,131.18905455103,-04.06915581315,11.695118
5761716735166694272,131.23996416769,-04.02611261230,8.852101
5761719002909425920,131.10018370721,-04.01558065339,11.750218
5761724023726812544,130.37959398381,-04.37526304589,11.322052
5761724126806024064,130.42294167855,-04.38513682501,11.688138
5761727627203276288,130.36204569784,-04.34565916558,11.301344
5761728005160398208,130.30863233914,-04.34058980480,10.580330
5761728353053849344,130.31366284525,-04.30758696821,11.726008
5761730655156302208,130.42966196088,-04.24771927502,11.255354
5761734366008006400,130.73658488714,-04.17717366062,10.241151
5761734400367742208,130.74543719960,-04.15954112541,10.072415
5761744566555736960,130.19394554335,-04.22251277971,8.154554
5761745189325797120,130.23401009438,-04.17273351777,9.155968
5761746117037660160,130.16040902328,-04.16134038475,11.323445
5761746117038591104,130.16067729193,-04.16185984975,9.410350
5761752473590306048,130.45484025378,-04.02432296545,10.106884
5761753985418639232,130.41228811345,-04.02166425029,11.817396
5761758447889074816,130.81820032240,-04.10558645822,11.879916
5761758795781982080,130.73202757333,-04.12059029981,11.481215
5761760685567562752,130.88773185306,-04.02950223238,11.984126
5761760994805217152,130.82279332511,-04.03673529972,10.723506
5761768824530057216,131.06784046180,-03.91196616479,9.719831
5761776040074630656,130.63668644964,-03.96024764556,8.750979
5761778002875711872,130.71742351419,-03.90032009204,10.190041
5761780408057421440,130.53709485029,-03.89838123060,9.437854
5761780644279569920,130.56256649022,-03.84933761620,10.132831
5761786794672736384,130.90012842951,-03.74701676491,8.404532
5761790642963432960,130.76651724476,-03.71481028736,11.556657
5762078130895073664,131.58252787942,-04.01499077182,10.427927
5762084693604322560,131.66489628871,-03.94884808843,9.190748
5762087755917180416,131.56994283469,-03.92037321704,10.954485
5762087889060767616,131.58862617488,-03.90120789805,11.124048
5762089439544357760,131.54528738449,-03.84588977906,10.437345
5762089607047684480,131.56629990320,-03.81414732947,11.690523
5762093940670008320,131.30883838385,-03.90114314452,8.849777
5762095555577703296,131.35618300084,-03.87265465646,10.235334
5762096998686727040,131.27201340816,-03.88528596823,9.199500
5762100194142381056,131.30635554002,-03.78136499546,11.439146
5762102423230094976,131.50046605544,-03.77732856676,11.006561
5762104794051265280,131.56551559846,-03.69872766135,11.583724
5762105794779706368,131.45204268640,-03.73288028328,10.659552
5762118164285605120,131.82470592288,-03.59766692185,10.867009
5762128811508382848,131.68234251158,-03.63177283661,11.847276
5762130426416084736,131.70747402378,-03.59557151633,8.869581
5762131903884835072,131.56774915022,-03.60324105714,11.746788
5762132556720640896,131.53546603542,-03.60556803323,11.988203
5762133007692464000,131.51688755717,-03.57283019606,10.800417
5762133454369052928,131.55256035201,-03.54112997415,10.428550
5762136959062326784,131.80587980108,-03.53271742137,11.131023
5762138981990934016,131.96511266521,-03.42887001404,10.290981
5762143762290507520,131.81236740353,-03.34441680068,11.298641
5762148950611128960,131.20814689082,-03.67006704628,11.798123
5762150771678273280,131.04502569981,-03.69927648038,10.644387
5762153413081831936,131.29958414547,-03.72394371472,11.749566
5762153692256017408,131.28553504552,-03.69897272209,10.499005
5762153967132908928,131.35104763690,-03.68156370541,8.330755
5762157811128334336,131.22430715914,-03.65357870508,11.458862
5762160736001341184,131.38605658317,-03.50158110370,11.341176
5762161663714290688,131.30742098163,-03.50099036882,10.997824
5762162930729351296,131.03105161012,-03.65773110391,11.772049
5762167878531507840,130.86103254733,-03.58035249661,10.793832
5762168256488629632,130.86699455058,-03.57236022330,11.772720
5762169257216523520,130.96665718165,-03.53328399848,11.098126
5762170253648943872,130.88699135389,-03.51143220707,10.899321
5762171696757913344,131.20470699246,-03.52160022322,11.808561
5762173135571476864,131.11866304822,-03.45457614319,11.005713
5762173449104556672,131.24188215230,-03.45466356914,11.385498
5762178465626360960,131.16274992901,-03.36102025981,11.135073
5762179767000980224,131.14240936547,-03.29366279802,11.800520
5762183649650812288,131.57609550449,-03.42629899056,11.600499
5762185818610345856,131.34834187102,-03.41025340595,11.390121
5762188494373919104,131.49368321860,-03.30264319212,8.441668
5762189834403717632,131.63120795050,-03.36639356039,11.787201
5762190010498379392,131.60366908689,-03.35780092735,11.643289
5762191110009984768,131.73664320399,-03.32089283259,11.416853
5762196401409699712,131.62223235519,-03.21897460185,7.909672
5762197359186413184,131.65898232294,-03.14522310474,11.516634
5762197599705368832,131.32454563311,-03.39853327964,11.929539
5762198703512239616,131.27110165593,-03.35528402547,11.427830
5762198772231721856,131.24450339975,-03.36509849881,11.819986
5762200417203913600,131.41655362615,-03.29239848643,11.316693
5762200936895208832,131.37337605649,-03.28073822071,11.296541
5762206709331435520,131.48571422413,-03.21802047060,11.357783
5762238526449088128,131.88811645007,-03.26737081731,11.722959
5762240931630750336,132.01856613967,-03.18437225033,8.861251
5762242890135817216,132.13915783903,-03.19565916120,11.590445
5762243096294238080,132.18315439419,-03.18914450248,9.888054
5762243542970829568,132.19466847597,-03.14397035201,11.366685
5762247253822600192,132.03111686701,-03.12302193958,11.403314
5762247386965487360,132.05674043770,-03.10476236877,11.504600
5762248422053667968,132.20468133045,-03.07519041823,10.996015
5762292192064318208,131.85187083305,-03.08968811369,9.973165
5762293119777252864,131.78283246837,-03.07524720961,11.959779
5762293978771411712,131.81996748818,-03.01489565655,11.913319
5762294807700492416,132.04709751640,-03.06803331179,10.043993
5762295323096584320,131.95490724324,-03.07290162428,9.785353
5762299789862571392,131.90723413343,-02.99316103206,11.588412
5762302366842924544,131.96491654590,-02.88012928842,10.272946
5762305729801932928,131.80262586464,-03.00371959879,10.620257
5762307417724527616,131.55247604343,-03.04204194630,11.564896
5762315350528664192,131.86658195994,-02.84034525429,10.310449
5762317382048447104,131.73210428020,-02.84813966658,11.975510
5762317382049698944,131.71940955131,-02.84426209244,11.387790
5762321024180827008,132.18089555680,-02.93389005964,11.875566
5762322737872418048,132.27675596046,-02.89691994491,9.029997
5762324941191011456,132.10414175635,-02.90349725068,11.518492
5762327380732403200,132.20821786992,-02.79093264410,10.600007
5762329751554323072,132.37001979371,-02.79274152416,11.604588
5762334454543187072,132.34634174333,-02.68639063290,10.478678
5762336898379867904,132.40579624438,-02.61078377383,11.135479
5762338032251234560,132.36841568922,-02.55892781399,10.806670
5762338959964262912,132.02488246919,-02.76953465196,9.672222
5762345660113387904,132.03778213833,-02.59767195301,11.833130
5762349916425447552,132.34525184747,-02.53159080588,11.895541
5762351840574988032,132.10138702387,-02.54450101095,11.567797
5762353013098381184,132.10907397419,-02.52094950767,7.072153
5763853361137786496,132.44524969652,-02.43340047450,11.609096
5763856079851885696,132.30632635186,-02.40687714978,9.393571
5763861336891846784,132.46670293971,-02.30294311075,11.097298
